ap_id,borough,latitude,longitude,location,status
7523,MN,40.755193,-73.968444,"951, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
7524,MN,40.755335,-73.968041,"The Smith, 956, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Not_Fine
7525,MN,40.756018,-73.967467,"Citi Bike - East 52nd Street & 2nd Avenue, East 52nd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
7526,MN,40.75678,-73.96698,"1008, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
7527,MN,40.757417,-73.966528,"1024, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
7528,MN,40.757975,-73.966421,"The Brevard, 245, East 54th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Not_Fine
7529,MN,40.773006,-73.958069,"McCabes Wine & Spirits, 1349, 3rd Avenue, Upper East Side, Manhattan, New York County, City of New York, New York, 10075, United States",Not_Fine
7530,MN,40.725335,-74.007554,"284, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Fine
7531,MN,40.726889,-74.007487,"325, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Not_Fine
7532,MN,40.727978,-74.006987,"350, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",Not_Fine
7533,MN,40.748482,-73.996012,"Link NYC, West 28th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",Not_Fine
7534,MN,40.743414,-74.003725,"121, 9th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10011, United States",Fine
7535,MN,40.73116,-73.994079,"269, Greene Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
7536,MN,40.729831,-73.986658,"Marinara, 160, 2nd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Fine
7537,MN,40.731015,-73.988685,"The Smith, 55, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Fine
7538,MN,40.73157,-73.988579,"66, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
7539,MN,40.731777,-73.988135,"Third North, 75, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Fine
7540,MN,40.732039,-73.987938,"3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10035, United States",Not_Fine
7541,MN,40.721425,-73.993454,"211, Bowery, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Fine
7542,MN,40.71792,-73.99494,"113, Bowery, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Not_Fine
7543,MN,40.719679,-74.004974,"Roxy Hotel, 2, 6th Avenue, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",Fine
7544,MN,40.730232,-73.989262,"New York University Alumni Hall, 33, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
7545,MN,40.719215,-73.98985,"Delancey Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Not_Fine
7546,MN,40.72358,-73.98839,"21, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Fine
7547,MN,40.727794,-73.985325,"Link NYC, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States",Not_Fine
7548,MN,40.728126,-73.985083,"143, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
7549,MN,40.728824,-73.98468,"242, East 10th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
7550,MN,40.7303,-73.983193,"208, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States",Fine
7551,MN,40.736387,-73.994742,"West 14th Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10011, United States",Not_Fine
7552,MN,40.748615,-73.992489,"364, 7th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",Not_Fine
7553,MN,40.745578,-73.991002,"797, 6th Avenue, Flower District, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",Not_Fine
7554,MN,40.744668,-73.991375,"Chelsea Landmark, 55, West 25th Street, Flatiron District, Manhattan, New York County, City of New York, New York, 10010, United States",Not_Fine
7555,MN,40.745968,-73.994039,"177, West 26th Street, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",Not_Fine
7556,MN,40.746155,-73.994286,"LinkNYC, West 26th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",Fine
7557,MN,40.744742,-73.985367,"15, East 29th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Fine
7558,MN,40.745126,-73.984639,"28, East 30th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Fine
7559,MN,40.746709,-73.986207,"3, West 31st Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",Fine
7560,MN,40.747114,-73.985245,"Kang Ho Dong Baekjeong, 1, East 32nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Not_Fine
7561,MN,40.747737,-73.984833,"339, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Fine
7562,BK,40.689026,-73.980862,"Flatbush Avenue Extension, Brooklyn, Kings County, City of New York, New York, 11201, United States",Fine
7563,MN,40.746881,-73.981065,"Deja Vu Barber Shop, 101, East 34th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",Not_Fine
7564,MN,40.750488,-73.99113,"34th-Street - Penn Station, 7th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",Not_Fine
1590,BX,40.840706,-73.891398,"779, Crotona Park North, East Tremont, Bronx County, The Bronx, City of New York, New York, 10460, United States",Fine
1591,BX,40.84071,-73.896045,"Fulton Avenue, East Tremont, Bronx County, The Bronx, City of New York, New York, 10457, United States",Fine
1592,BX,40.8412,-73.8919,"1790, Prospect Avenue, East Tremont, Bronx County, The Bronx, City of New York, New York, 10460, United States",Not_Fine
1593,BX,40.841626,-73.892961,"731, Crotona Park North, East Tremont, Bronx County, The Bronx, City of New York, New York, 10457, United States",Not_Fine
1594,BX,40.841693,-73.894399,"1778, Crotona Avenue, East Tremont, Bronx County, The Bronx, City of New York, New York, 10457, United States",Fine
1595,BX,40.84182,-73.894281,"1785, Crotona Avenue, East Tremont, Bronx County, The Bronx, City of New York, New York, 10457, United States",Not_Fine
1596,BX,40.881477,-73.897951,"3470, Cannon Place, Kingsbridge, Bronx County, The Bronx, City of New York, New York, 10463, United States",Not_Fine
1597,BX,40.816436,-73.838292,"500, Brush Avenue, Bronx County, The Bronx, City of New York, New York, 10465, United States",Not_Fine
1598,BX,40.821599,-73.826654,"560;570, Balcom Avenue, Throgs Neck, Bronx County, The Bronx, City of New York, New York, 10465, United States",Not_Fine
1599,BX,40.821068,-73.82621,"550, Balcom Avenue, Throgs Neck, Bronx County, The Bronx, City of New York, New York, 10465, United States",Fine
1600,BX,40.820619,-73.825839,"550, Balcom Avenue, Throgs Neck, Bronx County, The Bronx, City of New York, New York, 10465, United States",Not_Fine
1601,BX,40.818063,-73.82387,"380, Balcom Avenue, Throgs Neck, Bronx County, The Bronx, City of New York, New York, 10465, United States",Not_Fine
1602,BX,40.817732,-73.82368,"360, Balcom Avenue, Throgs Neck, Bronx County, The Bronx, City of New York, New York, 10465, United States",Fine
1603,BX,40.816357,-73.837449,"Schley Avenue, Bronx County, The Bronx, City of New York, New York, 10473, United States",Fine
1604,BX,40.815346,-73.837671,"Ferry Point Park Greenway, Bronx County, The Bronx, City of New York, New York, 10473, United States",Not_Fine
1605,BX,40.816412,-73.833998,"Bally's Golf Links at Ferry Point, 500, Hutchinson River Parkway, Bronx County, The Bronx, City of New York, New York, 10465, United States",Fine
1606,BX,40.818752,-73.82456,"394, Balcom Avenue, Throgs Neck, Bronx County, The Bronx, City of New York, New York, 10465, United States",Not_Fine
1607,BX,40.81469,-73.898502,"737, Southern Boulevard, Bronx County, The Bronx, City of New York, New York, 10455, United States",Not_Fine
1608,BK,40.623001,-73.984689,"Dahl Court, Brooklyn, Kings County, City of New York, New York, 11204, United States",Fine
1609,BK,40.623315,-73.985265,"1813, 58th Street, Brooklyn, Kings County, City of New York, New York, 11204, United States",Fine
1610,BK,40.623831,-73.983592,"55th Street, Brooklyn, Kings County, City of New York, New York, 11220, United States",Not_Fine
1611,BK,40.624244,-73.984404,"5519, 18th Avenue, Brooklyn, Kings County, City of New York, New York, 11204, United States",Fine
1612,BK,40.623457,-73.982884,"1876, 55th Street, Brooklyn, Kings County, City of New York, New York, 11204, United States",Not_Fine
1613,BX,40.87455,-73.86554,"Cruger Avenue, Williams Bridge, Bronx County, The Bronx, City of New York, New York, 10467, United States",Fine
1614,BX,40.874779,-73.865005,"3368, Holland Avenue, Williams Bridge, Bronx County, The Bronx, City of New York, New York, 10467, United States",Fine
1615,BX,40.87322,-73.837825,"1824, Hammersley Avenue, Eastchester Heights, Bronx County, The Bronx, City of New York, New York, 10469, United States",Fine
1616,BX,40.872676,-73.839478,"1770, Hammersley Avenue, Eastchester Heights, Bronx County, The Bronx, City of New York, New York, 10469, United States",Not_Fine
1617,BX,40.87364,-73.840586,"3139, Gunther Avenue, Eastchester Heights, Bronx County, The Bronx, City of New York, New York, 10469, United States",Not_Fine
1618,BX,40.874777,-73.839181,"3202, Bruner Avenue, Bronx County, The Bronx, City of New York, New York, 10469, United States",Not_Fine
1619,BK,40.694837,-73.918627,"Linden Street, Brooklyn, Kings County, City of New York, New York, 11237, United States",Not_Fine
1620,BK,40.694769,-73.91851,"Linden Street, Brooklyn, Kings County, City of New York, New York, 11237, United States",Fine
1621,BK,40.68992,-73.94647,"Herbert Von King Cultural Arts Center, 670, Lafayette Avenue, Brooklyn, Kings County, City of New York, New York, 11216, United States",Not_Fine
1622,BX,40.824255,-73.89791,"885, East 165th Street, Bronx County, The Bronx, City of New York, New York, 10459, United States",Not_Fine
2188,MN,40.807745,-73.945502,"135th Street, Malcolm X Boulevard, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10037, United States",Fine
2189,MN,40.804138,-73.937594,"125th Street, East 125th Street, East Harlem, Manhattan, New York County, City of New York, New York, 10037, United States",Fine
2190,MN,40.811109,-73.952343,"310, Saint Nicholas Avenue, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",Fine
2191,MN,40.814229,-73.94077,"135th Street, West 135th Street, Harlem, Manhattan, New York County, City of New York, New York, 10030, United States",Fine
2192,MN,40.817894,-73.947649,"Saint Nicholas Avenue, Harlem, Manhattan, New York County, City of New York, New York, 10040, United States",Fine
2193,MN,40.822008,-73.953676,"West 138th Street, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10031, United States",Fine
2194,MN,40.779492,-73.955589,"Bank of America, 1275, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",Not_Fine
2195,MN,40.826551,-73.95036,"145th Street, Broadway, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10031, United States",Not_Fine
2196,MN,40.820421,-73.936245,"Malcolm X Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10037, United States",Not_Fine
2197,MN,40.824783,-73.944216,"145th Street, West 147th Street, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10031, United States",Not_Fine
2198,MN,40.830135,-73.938209,"West 155th Street, Harlem, Manhattan, New York County, City of New York, New York, 10032, United States",Not_Fine
2199,MN,40.830518,-73.941514,"886, Saint Nicholas Avenue, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10032, United States",Not_Fine
2200,MN,40.834041,-73.94489,"157th Street, Broadway, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10032, United States",Not_Fine
2201,MN,40.710688,-74.011029,"Cortlandt Street, Church Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",Not_Fine
2202,MN,40.836013,-73.939892,"163rd Street-Amsterdam Av, Saint Nicholas Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10040, United States",Fine
2203,MN,40.847391,-73.939704,"175th Street, West 177th Street, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10033, United States",Not_Fine
2204,MN,40.851695,-73.937969,"481, Fort Washington Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10033, United States",Fine
2205,MN,40.855225,-73.929412,"1611, Saint Nicholas Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10040, United States",Not_Fine
2206,MN,40.768141,-73.96387,"Thomas Hunter Building, 930, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",Fine
2207,MN,40.77362,-73.959874,"Starbucks, 1095, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",Not_Fine
2208,MN,40.785672,-73.95107,"1486, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",Fine
2209,BX,40.807566,-73.91924,"503, East 138th Street, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",Fine
2210,MN,40.803967,-73.966847,"110th Street-Cathedral Parkway, Broadway, Manhattan Community Board 9, Manhattan, New York County, City of New York, New York, 10115, United States",Fine
2211,MN,40.800605,-73.958159,"Cathedral Parkway–110th Street, Frederick Douglass Circle, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",Not_Fine
2212,MN,40.799075,-73.951822,"110th Street, Saint Nicholas Avenue, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",Fine
2213,BX,40.805368,-73.914042,"678, East 138th Street, Port Morris, Bronx County, The Bronx, City of New York, New York, 10454, United States",Not_Fine
2214,MN,40.718611,-73.988114,"118, Delancey Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Fine
2215,MN,40.718315,-73.987437,"Essex Street, Delancey Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Fine
2216,MN,40.865491,-73.927271,"Bank of America, 210, Dyckman Street, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10040, United States",Not_Fine
2217,BX,40.808719,-73.907657,"360, Southern Boulevard, Bronx County, The Bronx, City of New York, New York, 10454, United States",Fine
2218,BX,40.812118,-73.904098,"535, Southern Boulevard, Bronx County, The Bronx, City of New York, New York, 10455, United States",Not_Fine
2219,MN,40.713715,-73.990173,"East Broadway, Rutgers Street, Two Bridges, Manhattan, New York County, City of New York, New York, 10002, United States",Fine
2220,QU,40.7596,-73.83003,"39-15, Roosevelt Avenue, Flushing Chinatown, Queens County, City of New York, New York, 11354, United States",Fine
2221,MN,40.710374,-74.007582,"Fulton Street (J,Z), Ann Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10038, United States",Not_Fine
2222,MN,40.709416,-74.006571,"Fulton Street (2,3), William Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10038, United States",Fine
2223,MN,40.710368,-74.009509,"Fulton Street (4,5), Maiden Lane, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10038, United States",Not_Fine
2224,MN,40.71417,-73.999153,"15 REAR, Mott Street, Five Points, Manhattan, New York County, City of New York, New York, 10013, United States",Fine
2225,MN,40.710197,-74.007691,"Fulton Street (A,C), Ann Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10038, United States",Fine
2226,MN,40.82388,-73.93647,"Harlem-148th Street, Adam Clayton Powell Jr. Boulevard, Harlem, Manhattan, New York County, City of New York, New York, 10039, United States",Fine
2227,MN,40.868072,-73.919899,"IND Eighth Avenue Line (downtown), Broadway, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10034, United States",Fine
2228,QU,40.702566,-73.816859,"Hillside Avenue, Queens County, City of New York, New York, 11435, United States",Fine
2229,BX,40.816104,-73.896435,"796, Southern Boulevard, Bronx County, The Bronx, City of New York, New York, 10455, United States",Fine
2230,MN,40.723402,-73.989938,"2nd Avenue, Forsyth Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Not_Fine
2231,BX,40.874811,-73.878855,"East 206th Street, Norwood, Bronx County, The Bronx, City of New York, New York, 10467, United States",Not_Fine
2232,BX,40.873244,-73.887138,"Bedford Park Boulevard, Grand Concourse, Bedford Park, Bronx County, The Bronx, City of New York, New York, 10458, United States",Not_Fine
2233,BX,40.866978,-73.893509,"Kingsbridge Road, Grand Concourse, Bedford Park, Bronx County, The Bronx, City of New York, New York, 10468, United States",Not_Fine
2234,BX,40.839306,-73.9134,"Grand Concourse, Bronx County, The Bronx, City of New York, New York, 10452, United States",Not_Fine
2235,BX,40.820948,-73.890549,"Hunts Point Avenue, Bruckner Expressway, Hunts Point, Bronx County, The Bronx, City of New York, New York, 10459, United States",Fine
2236,MN,40.76266,-73.967258,"Lexington Avenue-59th Street, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",Fine
2237,BX,40.85041,-73.905227,"Tremont Avenue, Grand Concourse, Tremont, Bronx County, The Bronx, City of New York, New York, 10453, United States",Fine
2238,BX,40.8459,-73.910136,"174th–175th Streets, Grand Concourse, Tremont, Bronx County, The Bronx, City of New York, New York, 10453, United States",Not_Fine
2239,BX,40.827905,-73.925651,"51, East 161st Street, Bronx County, The Bronx, City of New York, New York, 10452, United States",Fine
2240,MN,40.757552,-73.969055,"Lexington Avenue-53rd Street, East 53rd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
2241,MN,40.762526,-73.967967,"International Plaza, 750, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",Not_Fine
2242,MN,40.757107,-73.97192,"Doubletree by Hilton Hotel Metropolitan, 569, Lexington Avenue, Turtle Bay, Manhattan, New York County, City of New York, New York, 10022, United States",Not_Fine
2243,BX,40.861296,-73.897749,"Fordham Road, Grand Concourse, Fordham, Bronx County, The Bronx, City of New York, New York, 10468, United States",Fine
2244,BX,40.856093,-73.900741,"182nd–183rd Streets, Grand Concourse, Fordham, Bronx County, The Bronx, City of New York, New York, 10457, United States",Not_Fine
2245,BK,40.717304,-73.956872,"Bedford Avenue, Driggs Avenue, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States",Fine
2246,BK,40.714565,-73.944053,"751, Metropolitan Avenue, Brooklyn, Kings County, City of New York, New York, 11211, United States",Not_Fine
2247,BK,40.731352,-73.954449,"Greenpoint Avenue, Manhattan Avenue, Brooklyn, Kings County, City of New York, New York, 11222, United States",Fine
2248,BK,40.724635,-73.951277,"Nassau Avenue, Manhattan Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",Not_Fine
2249,MN,40.724329,-73.997702,"Prince Street, Broadway, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
2250,MN,40.733422,-74.002906,"101, 7th Avenue South, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",Not_Fine
2251,MN,40.728251,-74.005367,"Federal Building, 201, Varick Street, University Village, Hudson Square, Manhattan, New York County, City of New York, New York, 10014, United States",Fine
2252,MN,40.730328,-73.992629,"8th Street–New York University, Broadway, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
2253,MN,40.719527,-74.001775,"Canal Street, Broadway, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",Fine
2254,MN,40.718383,-74.00046,"Canal Street (6,<6>), Centre Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Fine
2255,MN,40.713282,-74.006978,"City Hall, Broadway, Lower Manhattan, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
2256,MN,40.72028,-73.993915,"Sel Rrose, 1, Delancey Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Not_Fine
2257,MN,40.718092,-73.999892,"Canal Street, Centre Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Not_Fine
2258,MN,40.732849,-73.986122,"225, East 14th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10003, United States",Not_Fine
2259,MN,40.730953,-73.981628,"418, East 14th Street, East Village, Manhattan, New York County, City of New York, New York, 10009, United States",Fine
2260,MN,40.732338,-74.000495,"St. Joseph's Church, 365, 6th Avenue, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States",Not_Fine
2261,MN,40.726227,-74.003739,"One Vandam, 180, 6th Avenue, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Fine
2262,MN,40.720824,-74.005229,"Hilton Garden Inn Tribeca, 39, 6th Avenue, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",Fine
2263,MN,40.714111,-74.008585,"125, Church Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10007, United States",Not_Fine
2264,MN,40.712582,-74.009781,"World Trade Center, Church Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",Fine
2265,MN,40.718267,-73.993753,"107, Chrystie Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",Fine
2266,MN,40.722854,-74.006277,"Varick Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",Fine
2267,MN,40.719318,-74.006886,"6, Varick Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",Not_Fine
2268,MN,40.715478,-74.009266,"90, West Broadway, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10007, United States",Fine
2269,MN,40.707513,-74.013783,"77 Greenwich Street, 77, Greenwich Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10006, United States",Fine
2270,MN,40.713051,-74.008811,"Four Seasons New York Downtown Hotel & Residences, 30, Park Place, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10007, United States",Fine
2271,MN,40.706821,-74.0091,"Wall Street, Cedar Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10005, United States",Not_Fine
2272,MN,40.722301,-73.997141,"225, Lafayette Street, Little Italy, Manhattan, New York County, City of New York, New York, 10012, United States",Not_Fine
1623,BX,40.828468,-73.9227,"923, Walton Avenue, Bronx County, The Bronx, City of New York, New York, 10452, United States",Fine
1624,BX,40.828057,-73.923075,"911, Walton Avenue, Bronx County, The Bronx, City of New York, New York, 10452, United States",Fine
1625,BX,40.827831,-73.922677,"Grand Concourse, Bronx County, The Bronx, City of New York, New York, 10451, United States",Not_Fine
1626,BX,40.827441,-73.923008,"East 161st Street, Bronx County, The Bronx, City of New York, New York, 10451, United States",Fine
1627,BX,40.827563,-73.923631,"901, Walton Avenue, Bronx County, The Bronx, City of New York, New York, 10452, United States",Not_Fine
1628,QU,40.771229,-73.80905,"29-14, 155th Street, Koreatown, Queens County, City of New York, New York, 11354, United States",Not_Fine
1629,QU,40.769751,-73.808748,"155-12, 32nd Avenue, Flushing, Queens County, City of New York, New York, 11354, United States",Fine
1630,QU,40.769652,-73.807508,"157-04, 32nd Avenue, Flushing, Queens County, City of New York, New York, 11354, United States",Not_Fine
1631,QU,40.769536,-73.805968,"158-10, 32nd Avenue, Flushing, Queens County, City of New York, New York, 11358, United States",Fine
1632,QU,40.770532,-73.805507,"29-19, 159th Street, Koreatown, Queens County, City of New York, New York, 11358, United States",Not_Fine
1633,MN,40.754447,-73.984222,"Bryant Park, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",Fine
1634,BK,40.6943,-73.9988,"Triple Cantilever, Brooklyn-Queens Expressway, Dumbo, Brooklyn, Kings County, City of New York, New York, 11242, United States",Not_Fine
1635,MN,40.754317,-73.983094,"Bryant Park, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",Fine
1636,MN,40.753164,-73.983964,"Bryant Park Hotel, 40, West 40th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",Fine
1637,MN,40.753689,-73.984769,"Bryant Park, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",Not_Fine
1638,MN,40.752776,-73.98164,"5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10035, United States",Not_Fine
1639,BK,40.68063,-73.995382,"P.S. 58 The Carroll School, 330, Smith Street, Carroll Gardens, Brooklyn, Kings County, City of New York, New York, 11231, United States",Not_Fine
1640,BK,40.68063,-73.995382,"P.S. 58 The Carroll School, 330, Smith Street, Carroll Gardens, Brooklyn, Kings County, City of New York, New York, 11231, United States",Fine
1641,QU,40.75141,-73.82472,"Colden Street, Queens County, City of New York, New York, 11355, United States",Fine
1642,QU,40.75014,-73.82284,"Silent Springs Playground, Colden Street, Queens County, City of New York, New York, 11355, United States",Fine
1643,QU,40.7437,-73.81732,"150-22, Booth Memorial Avenue, Queens County, City of New York, New York, 11355, United States",Fine
1644,QU,40.74366,-73.81396,"Kissena Boulevard, Queens County, City of New York, New York, 11355, United States",Fine
1645,MN,40.7538,-73.9833,"Bryant Park, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",Not_Fine
1646,BK,40.693,-74.0019,"Pier 6, Brooklyn Bridge Park Greenway, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 11201, United States",Not_Fine
1647,QU,40.74549,-73.81357,"54-12, Kissena Boulevard, Queens County, City of New York, New York, 11355, United States",Fine
1648,QU,40.74243,-73.81151,"157-06, Booth Memorial Avenue, Queens County, City of New York, New York, 11355, United States",Not_Fine
1649,QU,40.74849,-73.82121,"Evergreen Community Garden, Colden Street, Queens County, City of New York, New York, 11355, United States",Not_Fine
1650,QU,40.74381,-73.80419,"Kissena Golf Course, 165-14, Booth Memorial Avenue, Queens County, City of New York, New York, 11365, United States",Fine
1651,QU,40.74191,-73.80816,"160-02, Booth Memorial Avenue, Queens County, City of New York, New York, 11365, United States",Not_Fine
1652,QU,40.74589,-73.80342,"164th Street, Queens County, City of New York, New York, 11365, United States",Fine
7565,MN,40.760235,-73.984012,"49th Street, Broadway, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",Not_Fine
7566,MN,40.759379,-73.984637,"49th Street, Broadway, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",Fine
7567,MN,40.759205,-73.97699,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10111, United States",Fine
7568,MN,40.762468,-73.974732,"7, West 56th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",Fine
7569,MN,40.764254,-73.971198,"650 Madison Avenue, 650, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10022, United States",Not_Fine
7570,MN,40.758689,-73.965589,"1068, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",Fine
7571,MN,40.800446,-73.946484,"1413, 5th Avenue, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",Not_Fine
